Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
None,GPR149,NM_001038705,xm_015131846.1,nm_177346.4,xm_017590602.1,xm_002924703.3,xm_012437091.1,xm_003581753.4,xm_002759472.3,xm_010987087.1,xm_534312.4,xm_005675569.3,xm_003476567.2,xm_004442216.1,xm_012086355.1,xm_005393060.2,xm_008008659.1,xm_006867959.1,xm_004682484.2,xm_003508036.1,xm_004456916.1,xm_013037638.1,xm_004709081.1,xm_006902101.1,xm_008142212.1,xm_014731556.1,xm_007521099.2,xm_019810544.1,xm_008592506.1,xm_004037875.2,xm_004834485.1,xm_005325693.1,xm_012948499.1,xm_003416198.1,xm_005546158.2,xm_011771391.1,xm_011967882.1,xm_017650195.1,xm_005077928.2,xm_012774380.2,xm_005344052.2,xm_016222608.1,xm_001372509.4,xm_004755593.2,xm_008840632.1,xm_003256319.2,xm_004598086.1,xm_004648227.1,xm_004404986.1,xm_004283415.1,xm_002716308.3,xm_003794151.2,xm_004003855.2,xm_003826443.2,xm_526355.4,xm_003894931.3,xm_002814204.1,xm_012642882.1,xm_011379239.1,xm_010370619.1,xm_016138710.1,xm_003925013.1,xm_004603163.1,nm_001204774.1,xm_004379176.1,xm_006149762.1,xm_019934131.1
None,GPR15,NM_005290,nm_001042647.1,nm_001162955.1,xm_017597937.1,xm_011232696.2,xm_012477358.1,xm_010824530.2,xm_008982585.2,xm_010978491.1,xm_005639373.2,xm_005674826.3,xm_003469238.1,xm_004439938.2,xm_012055364.1,xm_005386275.2,xm_007986094.1,xm_006868601.1,xm_004675479.1,xm_003509890.3,xm_004465944.2,xm_013024109.1,xm_004706451.1,xm_006901995.1,xm_008158115.1,xm_005602082.2,xm_007532359.2,xm_003991573.4,xm_008593801.1,xm_004035960.2,xm_004857951.1,xm_005335072.1,xm_004663321.1,xm_003418957.2,xm_015446556.1,xm_011733955.1,xm_011987087.1,xm_017672730.1,xm_005076736.2,xm_020287920.1,xm_005344933.1,xm_016220460.1,xm_007488394.1,xm_004771905.2,xm_008834200.1,xm_003261716.2,xm_004596549.1,xm_004636573.1,xm_004391673.2,xm_004272624.2,xm_002716742.3,xm_003783949.2,xm_004002868.3,xm_003821899.2,nm_001009030.1,xm_009198883.2,xm_002813372.2,xm_012652825.1,xm_011385225.1,xm_010353731.1,xm_016135862.1,xm_003943528.1,xm_004606753.1,xm_005670268.2,xm_004390443.2,xm_006163920.1,xm_004320066.2
None,GPR151,NM_194251,xm_001101607.3,nm_181543.1,nm_181633.2,xm_002924693.1,xm_012457809.1,xm_010798496.2,xm_017966829.1,xm_010990365.1,xm_544329.3,xm_013965668.2,xm_003477203.1,xm_004420023.2,xm_012090681.1,xm_005380667.1,xm_008014857.1,xm_006874518.1,xm_004686554.2,xm_007623065.1,xm_004476640.1,xm_013025497.1,xm_004697066.1,xm_006891192.1,xm_008145507.1,xm_001503885.3,xm_007516431.1,xm_003980946.2,xm_008569079.1,xm_004042760.2,xm_004854504.1,xm_005324288.1,xm_004664667.1,xm_003404828.1,xm_015452086.1,xm_011716136.1,xm_012001542.1,xm_017643089.1,xm_005069055.2,xm_012774176.2,xm_005356046.1,xm_016202904.1,xm_007473839.2,xm_004744693.2,xm_008821651.1,xm_012505073.1,xm_004586673.1,xm_004631342.1,xm_004413484.1,xm_004280396.1,xm_002710148.3,xm_003782074.1,xm_012178694.2,xm_008954491.1,xm_016953999.1,xm_017960015.1,xm_002816042.2,xm_012658277.1,xm_011367484.1,xm_010378213.1,xm_016126578.1,xm_010344512.1,xm_004618182.1,xm_013995300.1,xm_004384960.1,xm_006148041.1,xm_004323259.1
None,GPR152,NM_206997,xm_001117927.3,nm_206973.2,xm_001068698.5,xm_011227549.2,xm_012452914.1,xm_015470083.1,xm_002755581.3,xm_010998129.1,xm_849543.1,xm_018043592.1,xm_003468105.2,xm_004437830.2,xm_012042185.1,xm_005384329.2,xm_007965771.1,xm_006878310.1,xm_004683321.1,xm_003509933.3,xm_012520861.1,xm_013021032.1,xm_004713717.1,xm_006893406.1,xm_008147027.1,xm_014729722.1,xm_007518784.2,xm_019812756.1,xm_008572110.1,xm_004051644.2,xm_013074718.1,xm_005333546.1,xm_004656758.1,xm_003419397.1,xm_005577068.2,xm_011721064.1,xm_011987005.1,xm_017653777.1,xm_013112885.1,xm_012757734.1,xm_005351653.1,xm_016213444.1,xm_001378765.2,xm_013059873.1,xm_008822895.1,xm_004087848.2,xm_004598249.2,xm_004627343.1,xm_004394051.1,xm_004278014.1,xm_008271294.2,xm_003798395.2,xm_012102372.2,xm_003828728.2,xm_001173032.5,xm_003909470.3,xm_002821458.1,xm_012664882.1,xm_011381641.1,xm_010366338.1,xm_016132240.1,xm_003941201.2,xm_004618560.1,xm_003353743.3,xm_004383897.1,xm_006171362.1,xm_004319179.2
None,GPR153,NM_207370,xm_015141456.1,xm_011250169.1,xm_006239486.3,xm_011230595.2,xm_012473606.1,xm_597109.9,xm_002750232.3,xm_010998480.1,xm_014113885.1,xm_018060443.1,xm_003471460.3,xm_004426074.2,xm_012049583.1,xm_013504323.1,xm_007980781.1,xm_006876908.1,xm_012722051.1,xm_007654867.2,xm_012523845.1,xm_013031629.1,xm_004705463.2,xm_006885919.1,xm_008151849.1,xm_014737584.1,xm_007532757.2,xm_011284473.2,xm_008567023.1,xm_019033444.1,xm_004863729.2,xm_005334781.1,xm_004657401.1,xm_003413492.2,xm_005544932.2,xm_011737693.1,xm_011981585.1,xm_017653817.1,xm_005079272.2,xm_020282018.1,xm_005353649.2,xm_016214546.1,xm_001377108.2,xm_004768771.2,xm_008826503.1,xm_012498270.1,xm_004596087.1,xm_004639623.1,xm_004411040.1,xm_004272330.1,xm_017346619.1,xm_003793226.2,xm_015099050.1,xm_003822181.2,xm_525167.6,xm_003891031.2,xm_009235692.1,xm_012662545.1,xm_011368487.1,xm_010357401.1,xm_016165357.1,xm_010350388.1,xm_004607220.1,xm_013988761.1,xm_004385168.1,xm_014586604.1,xm_019930955.1
None,GPR156,NM_153002,xm_015129961.1,nm_153394.2,nm_153295.1,xm_019795305.1,xm_012463921.1,xm_015471544.1,xm_017965206.1,xm_010981567.1,xm_005639537.1,xm_018043285.1,xm_013151848.1,xm_004436529.2,xm_012068452.1,xm_005386463.2,xm_007985681.1,xm_006864145.1,xm_012734270.1,xm_003501083.3,xm_012520540.1,xm_013019398.1,xm_004709798.1,xm_006884253.1,xm_008146643.1,xm_001502458.2,xm_007532098.1,xm_019839812.1,xm_008578787.1,xm_019024079.1,xm_004835653.1,xm_005327630.2,,xm_003412838.2,xm_005548050.2,xm_011722185.1,xm_011987166.1,xm_017673484.1,xm_005071500.2,xm_012780562.2,xm_005344971.1,xm_016200150.1,xm_007493750.2,xm_004772798.2,xm_008842904.2,xm_012500972.1,xm_004577872.2,xm_004633334.1,xm_004403524.1,xm_004278535.1,xm_002716658.3,xm_003795090.2,xm_015092463.1,xm_003825161.2,xm_001164405.4,xm_003893979.3,xm_002813242.2,xm_012640433.1,xm_011373747.1,xm_010387091.1,xm_016158798.1,xm_010345933.1,xm_004606695.1,xm_003132650.3,xm_004373651.1,xm_014583173.1,xm_019923306.1
None,GPR157,NM_024980,xm_015146983.1,nm_177366.3,nm_001012107.1,xm_002918685.3,xm_012473723.1,xm_580530.7,xm_009000381.2,xm_011000797.1,xm_005620601.1,xm_018060392.1,xm_003471220.3,xm_004426082.2,xm_012049459.1,xm_005404310.2,xm_007980647.1,xm_006873094.1,xm_004679310.2,xm_007633539.1,xm_004470607.1,xm_013031740.1,xm_013005320.1,xm_006885778.1,xm_008151865.1,xm_014737578.1,xm_007534162.2,xm_006934339.1,xm_008567878.1,xm_019011790.1,xm_004863924.1,xm_005334748.2,xm_004657389.1,xm_003413181.1,xm_005544857.2,xm_011737007.1,xm_011994201.1,xm_017662082.1,xm_005079291.2,xm_012791469.1,xm_005353681.1,xm_016214724.1,xm_016433356.1,xm_004768766.2,xm_008831936.2,xm_003274323.3,xm_004596127.1,xm_004639724.1,xm_004397562.1,xm_004272557.1,xm_002716142.3,xm_003793335.2,xm_015099046.1,xm_008975739.2,xm_016953592.1,xm_003891071.3,xm_002811537.3,xm_012662611.1,xm_011382612.1,xm_010364186.1,xm_016163616.1,xm_003928045.2,xm_004607234.2,,xm_004385136.1,xm_014586518.1,xm_019930922.1
None,GPR158,NM_020752,xm_001101165.3,nm_001004761.1,nm_001170326.1,xm_019809157.1,xm_012450142.1,nm_001206442.1,xm_002750100.3,xm_010995332.1,xm_014121676.1,xm_005687944.3,xm_003463167.3,xm_004425290.2,xm_012055835.1,xm_005386897.1,xm_008002559.1,xm_006871655.1,xm_012731360.1,xm_007610398.2,xm_012529951.1,xm_013014644.1,xm_004716112.2,xm_006887106.1,xm_008148869.1,xm_001495442.5,xm_007526494.2,xm_011283685.2,xm_008580240.1,xm_004049181.2,xm_004859910.2,xm_005320245.2,xm_004659673.2,xm_003410549.2,xm_005564806.2,xm_011738438.1,xm_012002013.1,xm_017673688.1,xm_005082690.2,xm_012777345.2,xm_005354743.2,xm_016224699.1,xm_007504849.1,xm_013058942.1,xm_008831743.2,xm_003269372.3,xm_004588529.2,xm_004641901.2,xm_004403977.1,xm_004280961.2,xm_002717291.3,xm_003786747.2,xm_004014228.3,xm_003821403.2,xm_521427.6,xm_017962602.1,xm_002820608.3,xm_012654864.1,xm_011371016.1,xm_010368982.1,xm_016124940.1,xm_010341239.1,xm_004605493.2,xm_013980255.1,xm_004380527.2,xm_006139769.1,xm_019933175.1
None,GPR160,NM_014373,nm_001193759.2,xm_017319737.1,xm_008760936.2,xm_019801355.1,xm_012470985.1,xm_005195924.3,xm_002759440.4,xm_010976311.1,xm_003434147.2,xm_018047948.1,xm_013145508.1,xm_004424757.2,xm_012060683.1,xm_005382977.2,xm_007972133.1,xm_006861821.1,xm_004674950.2,xm_007631160.2,xm_012527166.1,xm_013016167.1,xm_004704091.1,xm_006890364.1,xm_008142279.1,xm_014732744.1,xm_007522959.2,xm_011286107.2,xm_008576149.1,xm_004037992.2,xm_004834577.2,xm_005332492.2,xm_004652358.1,xm_003416245.2,xm_015445515.1,xm_011714546.1,xm_011994332.1,xm_017654624.1,xm_013113081.1,xm_012779270.2,xm_005371673.2,xm_016202985.1,,xm_013058307.1,xm_017797391.1,xm_003256436.2,xm_004591336.2,xm_004633557.1,xm_004393222.2,xm_004270567.2,xm_008266467.2,xm_012808121.1,xm_015092562.1,xm_014344462.1,nm_001251865.1,xm_009201385.2,xm_002814272.3,xm_012640189.1,xm_011380279.1,xm_010380710.1,xm_016127532.1,xm_010335679.1,xm_004618878.1,xm_013990127.1,xm_004383454.1,xm_014582258.1,xm_019946095.1
None,GPR161,NM_153832,xm_015125119.1,nm_001310430.1,xm_017598995.1,xm_019808896.1,xm_012444408.1,nm_001077066.1,xm_008985077.2,xm_010984463.1,xm_005622553.2,xm_018046461.1,xm_013151228.1,xm_004425074.2,xm_012091083.1,xm_005398216.2,xm_007989622.1,xm_006872624.1,xm_004688456.2,xm_007613995.2,xm_004464190.2,xm_013021770.1,xm_004706845.1,xm_006887404.1,xm_008153118.1,xm_005609634.2,xm_007531808.2,xm_019821569.1,xm_008588225.1,xm_019026276.1,xm_004865215.2,xm_005319841.2,xm_004658813.2,xm_010594984.1,xm_015445106.1,xm_011760419.1,xm_011979925.1,xm_017664122.1,xm_005071380.2,xm_012783883.2,xm_005370105.2,xm_016202369.1,xm_007480728.2,xm_013049308.1,xm_008824920.2,xm_003258827.2,xm_004589159.1,xm_004646047.2,xm_004408308.1,xm_004269725.1,xm_002715219.3,xm_003785728.2,xm_012185776.2,xm_008978274.1,xm_003317805.3,xm_017952190.1,xm_002809829.2,xm_012657742.1,xm_011374193.1,xm_010371778.1,xm_016148595.1,xm_010338702.1,xm_012933879.1,xm_001926833.5,xm_004384083.1,xm_006147049.2,xm_019952012.1
None,GPR162,NM_019858,nm_001266769.1,nm_013533.3,nm_001108646.1,xm_002922233.3,xm_012472839.1,nm_001076217.1,xm_009003491.2,xm_010990844.1,xm_862385.3,xm_018048556.1,xm_005000657.2,xm_004438702.2,xm_012054365.1,xm_013511324.1,xm_007967411.1,xm_006862638.1,xm_004692896.2,xm_007635009.2,xm_004448506.2,xm_013023633.1,xm_004708127.1,xm_006891263.1,xm_008144857.1,xm_001915670.3,xm_007537042.2,xm_003988331.2,xm_008567685.1,xm_004052590.2,xm_004869447.2,xm_005338325.1,xm_004668668.2,xm_003410650.2,xm_005569960.2,xm_011745642.1,xm_011983005.1,xm_017670744.1,xm_005066006.2,xm_012760425.2,xm_005365208.1,xm_016221744.1,xm_001369986.2,xm_004766664.1,xm_008825380.2,xm_003273754.3,xm_004596388.1,xm_004643530.1,xm_004413918.1,xm_004279060.1,xm_002712902.3,xm_012809367.1,xm_015093975.1,xm_008973671.1,xm_016922864.1,xm_009180088.1,xm_002822837.3,xm_012637837.1,xm_011365825.1,xm_010385912.1,xm_016162820.1,xm_010332870.1,xm_004610466.2,xm_003481693.3,xm_004387223.1,xm_006170795.2,xm_019930955.1
None,GPR17,NM_005291,nm_001266107.1,nm_001025381.2,xm_006254604.3,xm_019808431.1,xm_012462325.1,nm_001082470.2,xm_008998567.2,xm_010974624.1,xm_014121399.1,xm_018065846.1,xm_005007726.2,xm_004423934.2,xm_012073727.1,xm_005397596.2,xm_007964599.1,xm_006876203.1,xm_004694881.2,xm_007651420.2,xm_004459310.2,xm_013028864.1,xm_004703860.1,xm_006902799.1,xm_008158134.1,xm_014732368.1,xm_007534707.2,xm_006935193.2,xm_008578347.1,xm_019022058.1,xm_004835965.2,xm_005315869.2,xm_004668174.1,xm_010596409.1,xm_005572855.2,xm_011759500.1,xm_011980488.1,xm_017680561.1,xm_005065306.2,xm_012739941.2,xm_005355861.2,xm_016201707.1,xm_007493993.2,xm_004779684.2,xm_008821995.2,xm_004091623.2,xm_004589319.2,xm_004626318.1,xm_004408915.2,xm_004276865.2,xm_008258432.2,xm_003800336.2,xm_015093310.1,xm_008953617.1,xm_016949693.1,xm_017947986.1,xm_002812370.3,xm_012649948.1,xm_011363662.1,xm_010363437.1,xm_016157062.1,xm_010342207.1,xm_004608122.1,xm_013984125.1,xm_004387035.2,xm_006153689.2,xm_004318692.2
None,GPR171,NM_013308,nm_001194365.1,nm_173398.3,xm_017591117.1,xm_002916346.3,xm_012437085.1,xm_005201827.3,xm_002759490.3,xm_010986744.1,xm_005634571.2,xm_005675437.3,xm_013159707.1,xm_004419248.2,xm_012085877.1,xm_005393029.2,xm_008008695.1,xm_006867978.1,xm_004674925.2,xm_007637215.1,xm_004465642.1,xm_013029916.1,xm_004708540.1,xm_006900061.1,xm_008159164.1,nm_001308940.1,xm_007533938.1,xm_019810569.1,xm_008579722.1,xm_004037856.2,xm_013071258.1,xm_005339916.1,xm_012948154.1,xm_003416154.2,xm_005546115.2,xm_011710924.1,xm_011972748.1,xm_017645584.1,xm_013118993.1,xm_012782882.2,xm_005344027.2,xm_016216704.1,xm_007502023.2,xm_004755562.2,xm_008844843.2,xm_003256299.3,xm_012931173.1,xm_012517518.1,xm_004405006.1,xm_012536159.1,xm_017346845.1,xm_012812965.1,xm_004003253.3,xm_008951866.1,xm_003950216.3,xm_017955790.1,xm_002814187.1,xm_012642934.1,xm_011374244.1,xm_010370581.1,xm_016156460.1,xm_010335773.1,xm_012936154.1,xm_003132488.4,xm_004379188.1,xm_006149736.2,xm_004327832.2
None,GPR173,NM_018969,xm_015127438.1,xm_011247871.2,nm_022255.1,xm_011234266.2,xm_012477286.1,xm_005228229.3,xm_002762900.3,xm_011000074.1,xm_850360.4,xm_018044563.1,xm_003462335.3,xm_014779769.1,xm_012039321.1,xm_005401475.2,xm_007991755.1,xm_006875241.1,xm_004694994.2,xm_003514744.1,xm_012521940.1,xm_013035923.1,xm_004713133.1,xm_006898894.1,xm_008158311.1,xm_014728929.1,xm_007530853.2,xm_004000535.4,xm_008574734.1,xm_019019785.1,xm_004873492.1,xm_005339759.1,xm_004661023.1,xm_003420363.1,xm_005593626.2,xm_011761730.1,xm_011970349.1,xm_017643931.1,xm_005085903.2,xm_012746633.2,xm_013350611.1,xm_016219659.1,xm_007507714.2,xm_004781207.2,xm_008849706.2,xm_003276302.2,xm_004598323.1,xm_004647884.1,xm_004406962.1,xm_004286400.1,xm_008272645.2,xm_003803225.2,xm_012106683.2,xm_003805895.3,xm_016943908.1,xm_003917749.3,xm_002831681.3,xm_012660634.1,xm_011383455.1,xm_010364532.1,xm_016132509.1,xm_003943719.2,xm_004606468.1,xm_013986175.1,xm_004389114.1,xm_006167421.2,xm_019943627.1
None,GPR174,NM_032553,xm_015127725.1,xm_017318457.1,xm_008773340.2,xm_011237168.2,xm_012455740.1,xm_005199923.3,xm_003735772.3,xm_010981286.1,xm_005641526.2,xm_018044025.1,xm_003470970.2,xm_014796503.1,xm_012082887.1,xm_005412643.2,xm_007992153.1,xm_006872509.1,xm_004685614.1,xm_007648156.2,xm_004482214.1,xm_013028933.1,xm_004717636.1,xm_006879595.1,xm_008155333.1,xm_005614300.2,xm_007534339.2,xm_019824024.1,xm_008579068.1,xm_004064443.2,xm_004867509.1,xm_005328822.1,xm_004666969.1,xm_010592702.1,xm_005594013.2,xm_011712233.1,xm_011967197.1,xm_017654672.1,xm_005085935.2,xm_012755358.1,xm_005366735.1,xm_016213221.1,xm_007507484.1,xm_013048176.1,xm_008837651.1,xm_003269002.2,xm_004592784.1,xm_004648570.1,xm_004417600.2,xm_004280447.2,xm_002720136.3,xm_003800448.2,xm_012106969.2,xm_003824418.2,xm_003317533.3,xm_003917925.3,xm_003780512.2,xm_012664111.1,xm_011382467.1,xm_010380506.1,xm_016125244.1,xm_003936837.2,xm_004611639.1,xm_013986263.1,xm_004378889.2,xm_006155857.2,xm_019932198.1
None,GPR176,NM_007223,nm_001266154.1,nm_201367.3,nm_001270986.1,xm_011228174.2,xm_012462520.1,nm_001192616.1,xm_002753555.3,xm_010989335.1,xm_544612.4,xm_018054470.1,xm_003475679.3,xm_014780561.1,xm_012034740.1,xm_005381210.2,xm_008017079.1,xm_006831782.1,xm_004687927.2,xm_007628936.2,xm_004481378.2,xm_013010008.1,xm_004712697.2,xm_006883028.1,xm_008142987.1,xm_001503593.5,xm_007528918.2,xm_003987283.4,xm_008566112.1,xm_004055958.2,xm_004861530.1,xm_005316390.2,xm_004660770.1,xm_003418649.2,xm_005559148.2,xm_011759613.1,xm_011989322.1,xm_017667745.1,xm_005064750.2,xm_012766386.1,xm_005364239.1,xm_016220379.1,xm_001380920.3,xm_004751075.2,xm_008842306.2,xm_003266714.3,xm_004578181.1,xm_012513993.1,xm_004400443.1,xm_004274010.1,xm_002717986.3,xm_003791705.1,xm_004010438.3,xm_003826557.3,xm_003314605.4,xm_003900755.3,xm_002825283.2,xm_012649533.1,xm_011354898.1,xm_010359788.1,xm_016152187.1,xm_003935726.2,xm_004609764.1,xm_013993188.1,xm_004380615.1,xm_006158706.2,xm_019935273.1
None,GPR179,NM_001004334,xm_001081991.3,xm_006533024.1,xm_008775315.2,xm_002916837.3,xm_012451906.1,nm_001191244.1,xm_002748545.3,xm_011000768.1,xm_548160.4,xm_018064966.1,xm_003467067.2,xm_004434600.2,xm_012046364.1,xm_005394606.1,xm_008012945.1,xm_006833661.1,xm_004684986.1,xm_007640332.1,xm_004457840.1,xm_013037081.1,xm_004707428.1,xm_006889469.1,xm_008153776.1,xm_001501693.3,xm_007530953.1,xm_003996811.2,xm_008570976.1,xm_004041831.2,xm_004859861.1,xm_005321956.1,xm_004655499.1,xm_003414676.1,xm_005583504.2,xm_011725389.1,xm_011984700.1,xm_017659315.1,xm_005075912.1,xm_012765964.2,xm_005368396.1,xm_016202206.1,xm_001372028.3,xm_004764702.2,xm_008845330.1,xm_003278204.3,xm_012928650.1,xm_004633868.2,xm_012560570.1,xm_004282698.1,xm_002719329.3,xm_003786440.2,xm_015098746.1,xm_003810438.2,xm_511435.5,xm_003912900.3,xm_002834228.2,xm_012661045.1,xm_011384330.1,xm_010379355.1,xm_016164789.1,xm_003931199.1,xm_004608921.1,xm_013992382.1,xm_004378121.1,xm_006166086.2,xm_019925008.1
None,GPR18,NM_005292,xm_001091731.3,nm_182806.1,nm_001079710.1,xm_002914864.3,xm_012440956.1,nm_001034689.2,xm_002742512.3,xm_010980243.1,xm_542650.5,xm_005687724.3,xm_003477603.2,xm_004423136.2,xm_012035411.1,xm_005374063.2,xm_007960760.1,xm_006831977.1,xm_012723285.1,xm_007643695.2,xm_004458416.2,xm_013022996.1,xm_004718097.2,xm_006879555.1,xm_008143971.1,xm_005601314.2,xm_007521923.1,xm_019828970.1,xm_008594752.1,xm_019039740.1,xm_004858624.1,xm_005317019.1,xm_012949844.1,xm_003413961.1,xm_015439310.1,xm_011734617.1,xm_011993797.1,xm_017659137.1,xm_013120116.1,xm_012755887.2,xm_005355693.1,xm_016203835.1,xm_007501347.1,xm_004746088.2,xm_008823560.1,xm_003279215.1,xm_012926826.1,xm_004631190.1,xm_004404937.1,xm_004273638.2,xm_008260138.2,xm_003789596.2,xm_004012218.3,xm_003832047.2,xm_016924980.1,xm_017951383.1,xm_002824386.1,xm_012644453.1,xm_011363211.1,xm_010368519.1,xm_016123174.1,xm_003928218.1,xm_004614062.1,xm_003482925.3,xm_004384159.2,xm_006141529.2,xm_004322467.2
None,GPR182,NM_007264,xm_015152073.1,nm_007412.2,nm_053302.3,xm_019796189.1,xm_012469692.1,nm_001206417.1,xm_009004048.2,xm_010990992.1,xm_538241.3,xm_018048056.1,xm_005008511.2,xm_014786632.1,xm_012063387.1,xm_005397336.2,xm_008003717.1,xm_006878276.1,xm_004692428.1,xm_007633065.2,xm_004466198.2,xm_013019524.1,xm_004700819.1,xm_006897675.1,xm_008148793.1,xm_014740988.1,xm_016193353.1,xm_003988979.4,xm_008579679.1,xm_004053402.2,xm_004861268.2,xm_005335652.2,xm_004650498.1,xm_010598127.1,xm_005571276.2,xm_011728524.1,xm_011988515.1,xm_017643409.1,xm_005079738.2,xm_012777017.2,xm_005358020.2,xm_016224544.1,xm_007506240.2,xm_004773167.2,xm_008844102.2,xm_003252787.3,xm_004583218.1,xm_004647045.1,xm_004417777.2,xm_004276511.1,xm_002720934.3,xm_003790682.2,xm_012174705.2,xm_003824901.2,xm_016923163.1,xm_009181011.2,xm_009247938.1,xm_012653622.1,xm_011375634.1,xm_010389007.1,xm_016165819.1,xm_003926453.2,xm_004601941.1,xm_003126290.3,xm_004391314.2,xm_006171912.2,xm_019923652.1
None,GPR183,NM_004951,xm_001091970.3,nm_183031.2,nm_001109386.1,xm_011219270.2,xm_012440955.1,nm_001046472.2,xm_002742517.4,xm_010980242.1,xm_005634044.2,xm_005687723.3,xm_013141419.1,xm_004423137.2,xm_012035412.1,xm_005374064.2,xm_007960756.1,xm_006832034.1,xm_012723147.1,xm_007643694.2,xm_012525087.1,xm_013022994.1,xm_013005124.1,xm_006879556.1,xm_008143972.1,nm_001309169.1,xm_007521921.2,xm_019828962.1,xm_008594742.1,xm_004054682.2,xm_013077325.1,xm_013360901.1,xm_004663383.1,xm_003413960.2,xm_005586155.2,xm_011734596.1,xm_011993798.1,xm_017659135.1,xm_013120114.1,xm_012755885.2,xm_013349338.1,xm_016203833.1,xm_003341818.3,xm_004746090.2,xm_008823562.2,xm_003279216.3,xm_004577378.2,xm_004631191.1,xm_004404939.2,xm_004273639.2,xm_002712943.3,xm_003789597.2,xm_004012219.3,xm_003832048.2,xm_001146657.4,xm_003914032.3,xm_002824388.2,xm_012644451.1,xm_011363212.1,xm_010368521.1,,xm_003928219.2,xm_004614063.1,xm_013980629.1,xm_004384160.1,xm_006141530.1,xm_004322468.2
None,GPR19,NM_006143,xm_001085321.3,nm_001167699.2,xm_017592662.1,xm_019798306.1,xm_012447605.1,xm_010805495.2,xm_009003303.1,xm_010986235.1,xm_014108491.1,xm_005680817.3,xm_005003811.2,xm_014791334.1,xm_012058532.1,xm_005378970.2,xm_007967703.1,xm_006866050.1,xm_004693267.2,xm_016969963.1,xm_004468270.2,xm_013025038.1,xm_004716215.1,xm_006888416.1,xm_008140423.1,xm_003365173.3,xm_007515770.2,xm_019834532.1,xm_008575508.1,xm_019037999.1,xm_004845861.1,xm_005331907.1,xm_004672331.1,xm_003405656.2,xm_015430395.1,xm_011742151.1,xm_011993636.1,xm_017651274.1,xm_013115443.1,xm_012774433.2,xm_005364497.1,xm_016197457.1,xm_007503710.2,xm_013057906.1,xm_008837523.1,xm_003265670.3,xm_004592573.1,xm_004626075.1,xm_012566142.1,xm_004281136.2,xm_008259612.2,xm_003797799.2,xm_015094925.1,xm_003808848.2,xm_003313500.4,xm_003906019.3,xm_002822951.3,xm_012655788.1,xm_011376019.1,xm_010371007.1,xm_016156415.1,xm_003934527.1,xm_004611307.1,xm_013992371.1,xm_004387324.1,xm_006164791.2,xm_019937511.1
None,GPR20,NM_005293,xm_001082031.3,nm_173365.2,xm_006241737.3,xm_002921601.3,xm_012461171.1,xm_005194495.3,xm_008983168.2,xm_010987233.1,xm_539182.5,xm_018058642.1,xm_013156253.1,xm_004431038.2,xm_012049971.1,xm_005395722.1,xm_008001652.1,xm_006830729.1,xm_004694881.2,xm_007609499.1,xm_004453489.1,xm_013025140.1,xm_004697636.1,xm_006879260.1,xm_008158134.1,xm_014728103.1,xm_007535310.1,xm_011291550.2,xm_008588031.1,xm_004047577.2,xm_004837881.1,xm_005316122.1,xm_004672036.1,xm_003408310.1,xm_015455261.1,xm_011752395.1,xm_011990153.1,xm_017647474.1,xm_005085447.1,xm_012751738.1,xm_005354516.1,xm_016207792.1,xm_007488394.1,xm_013051806.1,xm_008851082.1,xm_003276727.3,xm_004580849.1,xm_004638924.1,xm_004405574.2,xm_004265292.2,xm_008252698.2,xm_003792847.2,xm_015097648.1,xm_003819490.3,xm_016959946.1,xm_003903204.3,xm_002819484.3,xm_012648016.1,xm_011380626.1,xm_010385460.1,xm_016139169.1,xm_003942079.2,xm_004618676.1,xm_013996445.1,xm_004387366.1,xm_006152147.1,xm_019931936.1
